author,title,subtitle,year,author_gender,pseudonym,genre,general_genre,genre1,genre2,genre3,genre4,genre5,canon,narration,characters,city,source,separate_edition,has_text,file_name,characters_clean,char_nan,char_дворяне,char_аристократы,char_разночинцы,char_легендарные_исторические_фигуры,char_военные,char_крестьяне,char_купцы,char_чиновники,char_народности_и_этнические_группы,char_криминальный_мир,char_революционеры,char_духовенство,char_творческие_люди,char_рабочие,char_женщины,char_помещики,char_другое,char_горожане,char_сектанты,char_мещане,char_казаки,char_бояре,char_студенты,char_мифическое,char_князья,char_учителя,char_моряки,char_эмигранты,char_придворная_знать,char_семейная_пара,char_рыцари,char_графы,char_слуги,char_врачи,char_ученые,char_types_count,has_char_info
"Жданов, Лев",Последний фаворит. Екатерина II и Зубов,роман-хроника,1911,мужской,1,исторический,исторический,исторический,биографический,любовный,политический,,0,3 лицо,"['дворяне', 'аристократия прошлого']",Москва,Отд. изд.,1,1,gelman_l_poslednij_favorit_ekaterina__i_zubov_1911.txt,"['дворяне', 'аристократы']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,True
"Жданов, Лев",Царь и опричники,Историческая повесть в 2-х частях,1911,мужской,1,исторический,исторический,,,,,,0,,"['дворяне', 'аристократия прошлого']",Санкт-Петербург,Отд. изд.,1,0,,"['дворяне', 'аристократы']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,True
"Зарин, Федор Ефимович",Летающий пономарь,Исторический роман,1911,мужской,0,исторический,исторический,,,,,,0,3 лицо,"['священники', 'аристократы']",Санкт-Петербург,Отд. изд.,1,0,,"['духовенство', 'аристократы']",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,True
"Красницкий, Александр Иванович",Оберегатель,исторический роман,1911,мужской,0,"исторический, авантюрный",исторический,исторический,авантюрный,политический,,,0,3 лицо,"['крестьяне', 'аристократия прошлого']",Санкт-Петербург,Отд. изд.,1,1,krasnizkij_a_oberegatel_1911.txt,"['крестьяне', 'аристократы']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,True
"Красницкий, Александр Иванович",Царица-полячка,Роман,1911,мужской,0,"исторический, авантюрный",исторический,исторический,авантюрный,политический,,,0,3 лицо,['аристократия прошлого'],Санкт-Петербург,Отд. изд.,1,1,krasnizkij_a_zariza-polyachka_1911.txt,['аристократы'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Крашенинников, Николай Александрович",Барышни: Простая история жизни,Роман в четырёх частях,1911,мужской,0,"бытовой, семейная хроника",описательный,,,,,,0,3 лицо,"['крупная буржуазия', 'дворяне']",Москва,Отд. изд.,1,0,,"['купцы', 'дворяне']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,True
"Крыжановская (Рочестер), Вера Ивановна",Смерть планеты,роман-пенталогия,1911,женский,0,"утопический, оккультный, фантастический",утопический,утопический,оккультный,фантастический,,,0,3 лицо,['nan'],Санкт-Петербург,Отд. изд.,1,1,kryzhanovskaya_v_smert_planety_1911.txt,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Лаппо-Данилевская, Надежда Александровна",В тумане жизни,роман,1911,женский,0,"любовный, светский салонный роман",любовный,,,,,,0,,['nan'],Санкт-Петербург,Отд. изд.,1,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Ленский, Владимир Яковлевич",Трагедия брака,роман,1911,мужской,1,психологический,психологический,,,,,,0,,['nan'],,Новая жизнь,0,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Мережковский, Дмитрий Сергеевич",Александр Первый,роман,1911,мужской,0,"исторический, философский",исторический,исторический,философский,биографический,религиозный,,1,3 лицо,['аристократия прошлого'],,Русская мысль,0,1,merezhkovskij_d_aleksandr_pervyj_1911.txt,['аристократы'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Минцлов, Сергей Рудольфович",Литва,роман,1911,мужской,0,исторический,исторический,,,,,,0,,['nan'],Санкт-Петербург,Отд. изд.,1,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Муйжель, Виктор Васильевич",Год,роман,1911,мужской,0,социально-психологический,социальный,социально-психологический,бытовой,крестьянский,,,0,3 лицо,['крестьяне'],,Русское богатство,0,1,mujzhel_v_god_1911.txt,['крестьяне'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Окрейц, Станислав Станиславович",Воскресшая Россия,ист. роман из эпохи Смутного времени,1911,мужской,0,,,,,,,,0,,['nan'],,Светлый луч,0,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Осипович, Наум Маркович",Натан Маймон,Роман,1911,мужской,0,социально-психологический,социальный,,,,,,0,3 лицо,"['народности и этнические группы', 'интеллигенция']",Санкт-Петербург,Отд. изд. (СС),1,0,,"['народности и этнические группы', 'разночинцы']",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,True
"Пазухин, Алексей Михайлович",Заря новой жизни,роман,1911,мужской,0,социально-психологический,социальный,,,,,,0,3 лицо,['купцы'],Москва,Отд. изд.,1,0,,['купцы'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Пазухин, Алексей Михайлович",Путем преступления,роман,1911,мужской,0,,,,,,,,0,3 лицо,['nan'],,Московский Листок,0,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Пазухин, Алексей Михайлович",Радость жизни,роман,1911,мужской,0,,,,,,,,0,,['nan'],Москва,Отд. изд.,1,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Раскатов, Михаил",Злые чары,Роман,1911,мужской,1,авантюрный,приключенческий,,,,,,0,,['nan'],,Газета-копейка,0,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Раскатов, Михаил",На чужбине (Антон Кречет),Роман,1911,мужской,1,"авантюрный, уголовный",приключенческий,,,,,,0,,['криминальный мир'],,Газета-копейка,0,0,,['криминальный мир'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Светлов, Валериан Яковлевич",Дар слез,роман,1911,мужской,1,,,,,,,,0,,['nan'],Санкт-Петербург,Отд. изд. (СС),1,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Севастьянов, Александр Николаевич",Черная смерть,Исторический роман из времен чумы 1770–72 гг.,1911,мужской,0,исторический,исторический,,,,,,0,3 лицо,['nan'],,Досуг и дело,0,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Северцев-Полилов, Георгий Тихонович",В погоню за славою и золотом,роман из жизни оперной богемы,1911,мужской,1,,,,,,,,0,,['nan'],Санкт-Петербург,Отд. изд.,1,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Северцев-Полилов, Георгий Тихонович, С. Шабишев",Азарт,Роман людского безумия,1911,мужской,0,,,,,,,,0,,['nan'],Санкт-Петербург,Отд. изд.,1,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Севский, Виктор",Кровавая слава,na,1911,мужской,1,,,,,,,,0,,['nan'],,Южный телеграф,0,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Соколов, Александр Алексеевич",Городской голова – убийца,Роман из жизни раскольников А.А. Соколова.,1911,мужской,1,раскольники,социальный,,,,,,0,,['раскольники'],Санкт-Петербург,Отд. изд.,1,0,,['сектанты'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Соколов, Александр Алексеевич",Руки вверх!,уголовный роман из современной жизни,1911,мужской,1,уголовный,криминальный,,,,,,0,,['nan'],Москва,Отд. изд.,1,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Соколова, Александра Ивановна",Золотая фея,роман,1911,женский,0,уголовный,криминальный,,,,,,0,3 лицо,['криминальный мир'],Санкт-Петербург,Отд. изд.,1,0,,['криминальный мир'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Соколова, Александра Ивановна",Маффия - царство зла,роман,1911,женский,0,уголовный,криминальный,,,,,,0,,['nan'],Санкт-Петербург,"приложение к журналу ""Живописное обозрение всего мира""",1,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Соколова, Александра Ивановна",Тайна царскосельского дворца,Исторический роман из времен императрицы Анны Иоанновны,1911,женский,0,исторический,исторический,исторический,авантюрный,любовный,,,0,3 лицо,"['дворяне', 'аристократия прошлого']",Санкт-Петербург,Отд. изд.,1,1,sokolova_a_tajna_zarskoselskogo_dvorza_1911.txt,"['дворяне', 'аристократы']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,True
"Соколова, Александра Ивановна",Царский каприз,роман,1911,женский,0,исторический,исторический,исторический,любовный,авантюрный,,,0,3 лицо,"['дворяне', 'аристократия прошлого']",Санкт-Петербург,Отд. изд.,1,1,sokolova_a_zarskij_kapriz_1911.txt,"['дворяне', 'аристократы']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,True
"Соколова, Александра Ивановна",Светлый луч на престоле,Исторический роман,1911,женский,0,"исторический, авантюрный, любовный",исторический,,,,,,0,,['nan'],Санкт-Петербург,Отд. изд.,1,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Тихонов, Владимир Алексеевич",Карьера,Роман в 2 частях [в отд. издании],1911,мужской,0,,,,,,,,0,,['nan'],,Современник,0,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Толстой, Алексей Николаевич",Две жизни,роман-хроника,1911,мужской,0,"роман-хроника, семейный роман бытовой, авантюрный (?)",исторический,хроникальный,семейный,бытовой,психологический,,1,3 лицо,"['дворяне', 'высшие классы', 'слуги']",Санкт-Петербург,Шиповник,1,1,tolstoj_a_dve_zhizni_1911.txt,"['дворяне', 'слуги']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,True
"Травин, Петр Александрович",Изумительные похождения московского Пинкертона Агафона и его слуги Луки,,1911,мужской,0,,,,,,,,0,,['nan'],Москва,Отд. изд.,1,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Фонвизин, Сергей Иванович",В смутные дни,Роман,1911,мужской,0,,,,,,,,0,,['nan'],Санкт-Петербург,Отд. изд.,1,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Хрущев-Сокольников, Гавриил Александрович",Русские и немцы,большой исторический роман,1911,мужской,0,,,,,,,,0,,['nan'],,Свет: сборник,0,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Чириков, Евгений Николаевич",Юность,"роман-трилогия, ч.1",1911,мужской,0,роман воспитания,воспитания,роман воспитания,социально-психологический,,,,0,1 лицо,['nan'],,Вестник Европы,0,1,chirikov_e_yunost_1911.txt,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Ясинский, Иероним Иеронимович",Под плащом Сатаны,роман,1911,мужской,0,исторический,исторический,,,,,,0,,['nan'],Санкт-Петербург,Отд. изд.,1,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
